Timestamp,Actual,Naive
2024-03-19 00:00:00+00:00,61897.0,67613.0
2024-03-20 00:00:00+00:00,67872.0,61897.0
2024-03-21 00:00:00+00:00,65485.0,67872.0
2024-03-22 00:00:00+00:00,63807.0,65485.0
2024-03-23 00:00:00+00:00,64001.0,63807.0
2024-03-24 00:00:00+00:00,67188.0,64001.0
2024-03-25 00:00:00+00:00,69898.0,67188.0
2024-03-26 00:00:00+00:00,69997.0,69898.0
2024-03-27 00:00:00+00:00,69421.0,69997.0
2024-03-28 00:00:00+00:00,70803.0,69421.0
2024-03-29 00:00:00+00:00,69903.0,70803.0
2024-03-30 00:00:00+00:00,69613.0,69903.0
2024-03-31 00:00:00+00:00,71285.0,69613.0
2024-04-01 00:00:00+00:00,69699.0,71285.0
2024-04-02 00:00:00+00:00,65469.0,69699.0
2024-04-03 00:00:00+00:00,65988.0,65469.0
2024-04-04 00:00:00+00:00,68538.0,65988.0
2024-04-05 00:00:00+00:00,67857.0,68538.0
2024-04-06 00:00:00+00:00,68917.0,67857.0
2024-04-07 00:00:00+00:00,69358.0,68917.0
2024-04-08 00:00:00+00:00,71613.0,69358.0
2024-04-09 00:00:00+00:00,69135.0,71613.0
2024-04-10 00:00:00+00:00,70630.0,69135.0
2024-04-11 00:00:00+00:00,70015.0,70630.0
2024-04-12 00:00:00+00:00,67150.0,70015.0
2024-04-13 00:00:00+00:00,64054.0,67150.0
2024-04-14 00:00:00+00:00,65749.0,64054.0
2024-04-15 00:00:00+00:00,63438.0,65749.0
2024-04-16 00:00:00+00:00,63830.0,63438.0
2024-04-17 00:00:00+00:00,61278.0,63830.0
2024-04-18 00:00:00+00:00,63515.0,61278.0
2024-04-19 00:00:00+00:00,63821.0,63515.0
2024-04-20 00:00:00+00:00,64990.0,63821.0
2024-04-21 00:00:00+00:00,64950.0,64990.0
2024-04-22 00:00:00+00:00,66855.0,64950.0
2024-04-23 00:00:00+00:00,66421.0,66855.0
2024-04-24 00:00:00+00:00,64259.0,66421.0
2024-04-25 00:00:00+00:00,64493.0,64259.0
2024-04-26 00:00:00+00:00,63745.0,64493.0
2024-04-27 00:00:00+00:00,63429.0,63745.0
2024-04-28 00:00:00+00:00,63098.0,63429.0
2024-04-29 00:00:00+00:00,63832.0,63098.0
2024-04-30 00:00:00+00:00,60632.0,63832.0
2024-05-01 00:00:00+00:00,58256.0,60632.0
2024-05-02 00:00:00+00:00,59099.0,58256.0
2024-05-03 00:00:00+00:00,62915.0,59099.0
2024-05-04 00:00:00+00:00,63899.0,62915.0
2024-05-05 00:00:00+00:00,64021.0,63899.0
2024-05-06 00:00:00+00:00,63164.0,64021.0
2024-05-07 00:00:00+00:00,62320.0,63164.0
2024-05-08 00:00:00+00:00,61181.0,62320.0
2024-05-09 00:00:00+00:00,63075.0,61181.0
2024-05-10 00:00:00+00:00,60793.0,63075.0
2024-05-11 00:00:00+00:00,60816.0,60793.0
2024-05-12 00:00:00+00:00,61462.0,60816.0
2024-05-13 00:00:00+00:00,62934.0,61462.0
2024-05-14 00:00:00+00:00,61543.0,62934.0
2024-05-15 00:00:00+00:00,66242.0,61543.0
2024-05-16 00:00:00+00:00,65252.0,66242.0
2024-05-17 00:00:00+00:00,67053.0,65252.0
2024-05-18 00:00:00+00:00,66930.0,67053.0
2024-05-19 00:00:00+00:00,66275.0,66930.0
2024-05-20 00:00:00+00:00,71401.0,66275.0
2024-05-21 00:00:00+00:00,70136.0,71401.0
2024-05-22 00:00:00+00:00,69118.0,70136.0
2024-05-23 00:00:00+00:00,67945.0,69118.0
2024-05-24 00:00:00+00:00,68548.0,67945.0
2024-05-25 00:00:00+00:00,69275.0,68548.0
2024-05-26 00:00:00+00:00,68489.0,69275.0
2024-05-27 00:00:00+00:00,69392.0,68489.0
2024-05-28 00:00:00+00:00,68327.0,69392.0
2024-05-29 00:00:00+00:00,67564.0,68327.0
2024-05-30 00:00:00+00:00,68338.0,67564.0
2024-05-31 00:00:00+00:00,67477.0,68338.0
2024-06-01 00:00:00+00:00,67723.0,67477.0
2024-06-02 00:00:00+00:00,67752.0,67723.0
2024-06-03 00:00:00+00:00,68801.0,67752.0
2024-06-04 00:00:00+00:00,70564.0,68801.0
2024-06-05 00:00:00+00:00,71119.0,70564.0
2024-06-06 00:00:00+00:00,70775.0,71119.0
2024-06-07 00:00:00+00:00,69326.0,70775.0
2024-06-08 00:00:00+00:00,69306.0,69326.0
2024-06-09 00:00:00+00:00,69640.0,69306.0
2024-06-10 00:00:00+00:00,69501.0,69640.0
2024-06-11 00:00:00+00:00,67306.0,69501.0
2024-06-12 00:00:00+00:00,68243.0,67306.0
2024-06-13 00:00:00+00:00,66733.0,68243.0
2024-06-14 00:00:00+00:00,65996.0,66733.0
2024-06-15 00:00:00+00:00,66182.0,65996.0
2024-06-16 00:00:00+00:00,66622.0,66182.0
2024-06-17 00:00:00+00:00,66475.0,66622.0
2024-06-18 00:00:00+00:00,65145.0,66475.0
2024-06-19 00:00:00+00:00,64946.0,65145.0
2024-06-20 00:00:00+00:00,64845.0,64946.0
2024-06-21 00:00:00+00:00,64102.0,64845.0
2024-06-22 00:00:00+00:00,64233.0,64102.0
2024-06-23 00:00:00+00:00,63154.0,64233.0
2024-06-24 00:00:00+00:00,60252.0,63154.0
2024-06-25 00:00:00+00:00,61789.0,60252.0
2024-06-26 00:00:00+00:00,60807.0,61789.0
